id,value
OSObject.IORegistryEntry.IOService.IODPTXPort.AppleATCDPPort.AppleATCDPINAdapterPortBase,
OSObject.IORegistryEntry.IOService.IODPTXPort.AppleATCDPPort.AppleATCDPINAdapterPortBase.AppleATCDPINAdapterPort,0
OSObject.IORegistryEntry.IOService.IODPTXPort.AppleDPTXPort,
OSObject.IORegistryEntry.IOService.IODPTXPort.AppleDPTXPort.AppleT8112DPTXPort,
OSObject.IORegistryEntry.IOService.IODPTXPort.AppleDPTXPort.AppleT8112DPTXPort.AppleT8122DPTXPort,0
OSObject.IORegistryEntry.IOService.IODPTXPort.AppleDPTXPort.AppleT8112DPTXPort.AppleT602XDPTXPort,0
OSObject.IORegistryEntry.IOService.IODPTXPort.IODPSwitchUFP,
OSObject.IORegistryEntry.IOService.IODPTXPort.IODPSwitchUFP.AppleDCPDPTXRemotePortUFP,0
OSObject.IORegistryEntry.IOService.IODPSwitch,
OSObject.IORegistryEntry.IOService.IODPSwitch.AppleDisplayCrossbar,
OSObject.IORegistryEntry.IOService.IODPSwitch.AppleDisplayCrossbar.AppleT600xDisplayCrossbar,0
OSObject.IORegistryEntry.IOService.IODPSwitch.AppleDisplayCrossbar.AppleT8112DisplayCrossbar,0
OSObject.IORegistryEntry.IOService.IODPSwitch.AppleDisplayCrossbar.AppleT602XDisplayCrossbar,
OSObject.IORegistryEntry.IOService.IODPSwitch.AppleDisplayCrossbar.AppleT602XDisplayCrossbar.AppleT603XDisplayCrossbar,
OSObject.IORegistryEntry.IOService.IODPSwitch.AppleDisplayCrossbar.AppleT602XDisplayCrossbar.AppleT603XDisplayCrossbar.AppleT8132DisplayCrossbar,0
OSObject.IORegistryEntry.IOService.IODPRXPort,
OSObject.IORegistryEntry.IOService.IODPRXPort.AppleATCDPOUTAdapterPortBase,
OSObject.IORegistryEntry.IOService.IODPRXPort.AppleATCDPOUTAdapterPortBase.AppleATCDPOUTAdapterPort,0
OSObject.IORegistryEntry.IOService.IODPCECController,0
OSObject.IORegistryEntry.IOService.IOAccelGPURestartReport,0
OSObject.IORegistryEntry.IOService.IOAcceleratorES,
OSObject.IORegistryEntry.IOService.IOAcceleratorES.IOGPU,
OSObject.IORegistryEntry.IOService.IOAcceleratorES.IOGPU.AGXAccelerator,
OSObject.IORegistryEntry.IOService.IOAcceleratorES.IOGPU.AGXAccelerator.AGXFamilyAccelerator,
OSObject.IORegistryEntry.IOService.IOAcceleratorES.IOGPU.AGXAccelerator.AGXFamilyAccelerator.AGXAcceleratorG16,
OSObject.IORegistryEntry.IOService.IOAcceleratorES.IOGPU.AGXAccelerator.AGXFamilyAccelerator.AGXAcceleratorG16.AGXAcceleratorG17P,0
OSObject.IORegistryEntry.IOService.IOHIDGCDevice,0
OSObject.IORegistryEntry.IOService.IOGCResource,0
OSObject.IORegistryEntry.IOService.IOHDCPInterface,
OSObject.IORegistryEntry.IOService.IOHDCPInterface.AppleHDCPInterface,0
OSObject.IORegistryEntry.IOService.IOHDIXController,0
OSObject.IORegistryEntry.IOService.IOHDIXHDDrive,
OSObject.IORegistryEntry.IOService.IOHDIXHDDrive.IOHDIXHDDriveInKernel,0
OSObject.IORegistryEntry.IOService.KDIURL,0
OSObject.IORegistryEntry.IOService.KDIObject,
OSObject.IORegistryEntry.IOService.KDIObject.KDIBackingStore,
OSObject.IORegistryEntry.IOService.KDIObject.KDIBackingStore.KDIFileBackingStore,0
OSObject.IORegistryEntry.IOService.KDIObject.KDIBackingStore.KDIEncoding,
OSObject.IORegistryEntry.IOService.KDIObject.KDIBackingStore.KDIEncoding.KDISecondaryEncoding,
OSObject.IORegistryEntry.IOService.KDIObject.KDIBackingStore.KDIEncoding.KDISecondaryEncoding.KDIUDIFEncoding,0
OSObject.IORegistryEntry.IOService.KDIObject.KDIBackingStore.KDIRAMBackingStore,0
OSObject.IORegistryEntry.IOService.KDIObject.KDIDiskImage,
OSObject.IORegistryEntry.IOService.KDIObject.KDIDiskImage.KDIReadWriteDiskImage,0
OSObject.IORegistryEntry.IOService.KDIObject.KDIDiskImage.KDIUDIFDiskImage,0
OSObject.IORegistryEntry.IOService.KDIDiskImageNub,0
OSObject.IORegistryEntry.IOService.IOHIDDevice,
OSObject.IORegistryEntry.IOService.IOHIDDevice.AppleEmbeddedAudioButtons,
OSObject.IORegistryEntry.IOService.IOHIDDevice.AppleEmbeddedAudioButtons.AppleEmbeddedButtonController,
OSObject.IORegistryEntry.IOService.IOHIDDevice.AppleEmbeddedAudioButtons.AppleEmbeddedButtonController.AppleMikeyReceiver,
OSObject.IORegistryEntry.IOService.IOHIDDevice.AppleEmbeddedAudioButtons.AppleEmbeddedButtonController.AppleMikeyReceiver.AppleCSCodecMikey,
OSObject.IORegistryEntry.IOService.IOHIDDevice.AppleEmbeddedAudioButtons.AppleEmbeddedButtonController.AppleMikeyReceiver.AppleCSCodecMikey.AppleCSDS911CodecMikey,
OSObject.IORegistryEntry.IOService.IOHIDDevice.AppleEmbeddedAudioButtons.AppleEmbeddedButtonController.AppleMikeyReceiver.AppleCSCodecMikey.AppleCSDS911CodecMikey.AppleCSHTDCodecMikey,
OSObject.IORegistryEntry.IOService.IOHIDDevice.AppleEmbeddedAudioButtons.AppleEmbeddedButtonController.AppleMikeyReceiver.AppleCSCodecMikey.AppleCSDS911CodecMikey.AppleCSHTDCodecMikey.AppleMikeyBusCSMikey,0
OSObject.IORegistryEntry.IOService.IOHIDDevice.AppleGenericMultitouchHIDDeviceBase,
OSObject.IORegistryEntry.IOService.IOHIDDevice.AppleGenericMultitouchHIDDeviceBase.AppleGenericMultitouchHIDSPI,0
OSObject.IORegistryEntry.IOService.IOHIDDevice.AppleHIDTransportHIDDevice,0
OSObject.IORegistryEntry.IOService.IOHIDDevice.AppleBTM,0
OSObject.IORegistryEntry.IOService.IOHIDDevice.AppleBPIC,0
OSObject.IORegistryEntry.IOService.IOHIDDevice.AppleSPUHIDDevice,0
OSObject.IORegistryEntry.IOService.IOHIDDevice.IOAccessoryIDBusHIDDevice,0
OSObject.IORegistryEntry.IOService.IOHIDDevice.IOAccessoryHIDDeviceEndpoint,0
OSObject.IORegistryEntry.IOService.IOHIDDevice.AppleUserHIDDevice,0
OSObject.IORegistryEntry.IOService.IOHIDDevice.IOHIDUserDevice,0
OSObject.IORegistryEntry.IOService.IOHIDDevice.IOMikeyBusHIDDevice,0
OSObject.IORegistryEntry.IOService.IOHIDDevice.IOUSBHostHIDDevice,
OSObject.IORegistryEntry.IOService.IOHIDDevice.IOUSBHostHIDDevice.AppleUSBTopCaseHIDDriver,0
OSObject.IORegistryEntry.IOService.IOHIDDevice.IOUSBHostHIDDevice.AppleUSBHostBulkHIDDevice,0
OSObject.IORegistryEntry.IOService.IOHIDInterface,0
OSObject.IORegistryEntry.IOService.IOHIDEventService,
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleGCHIDEventDummyService,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AHSTemperatureReporter,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleCS46L0xButtons,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleMultitouchHIDEventService,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleDeviceManagementHIDEventService,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.EXBrightKext,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDummyService,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver,
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver.AppleHIDKeyboardDeviceManagement,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver.AppleMultitouchHIDEventDriver,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver.AppleMultitouchHIDEventDriverV2,
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver.AppleMultitouchHIDEventDriverV2.AppleMultitouchInputHIDEventDriver,
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver.AppleMultitouchHIDEventDriverV2.AppleMultitouchInputHIDEventDriver.AppleMultitouchTrackpadHIDEventDriver,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver.AppleMultitouchHIDEventDriverV2.AppleMultitouchInputHIDEventDriver.AppleMultitouchMouseHIDEventDriver,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver.AppleProxAbstractHIDEventDriver,
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver.AppleProxAbstractHIDEventDriver.AppleSphinxProxHIDEventDriver,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver.AppleProxAbstractHIDEventDriver.AppleProxHIDEventDriver,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver.AppleProxAbstractHIDEventDriver.AppleAtlantisProxHIDEventDriver,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver.AppleUserHIDEventService,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver.AppleEmbeddedKeyboard,
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver.AppleEmbeddedKeyboard.AppleHIDKeyboardEventDriver,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.IOHIDEventDriver.AppleEmbeddedKeyboard.AppleHIDKeyboardEventDriverV2,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService,
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleALSColorSensor,
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleALSColorSensor.AppleTCS3490,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleALSColorSensor.AppleCT711,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleEmbeddedI2CLightSensor,
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleEmbeddedI2CLightSensor.AppleTSL2561,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleEmbeddedI2CLightSensor.AppleTSL2581,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleEmbeddedI2CLightSensor.AppleCT821,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleEmbeddedI2CLightSensor.AppleISL29023,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleEmbeddedI2CLightSensor.AppleCT819,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleARMPMUSensor,
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleARMPMUSensor.AppleARMPMUTempSensor,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleARMPMUSensor.AppleARMPMUPowerSensor,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleMobsiTmpSADC,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSCCTempSensor,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AMCTempSensor,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleM68Buttons,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.ApplePMPEvent,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver,
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AOPTouchHIDDriver,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUALSColorDriver,
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUALSColorDriver.AppleSPUCT725,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUALSColorDriver.AppleSPUCT720,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUALSColorDriver.AppleSPUCT721,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUALSColorDriver.AppleSPUCT726,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUALSColorDriver.AppleSPUCT709,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUALSColorDriver.AppleSPUCT724,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUALSColorDriver.AppleSPUVD6287,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUALSColorDriver.AppleSPUVD6286,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUALSLuxDriver,
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUALSLuxDriver.AppleSPUCT836,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUSmartCoverDriver,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUALSDriver,
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUALSDriver.AppleSPUALSSealionDriver,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUALSDriver.AppleSPUALSSealionAccessoryDriver,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUALSDriver.AppleSPUALSSunfishDriver,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUButtonDriver,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleSPUHIDDriver.AppleSPUMesaDriver,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleTemperatureSensor,
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleTemperatureSensor.AppleMAX31875,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleTemperatureSensor.AppleICA60,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleTemperatureSensor.AppleTMP103,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleTemperatureChildSensor,0
OSObject.IORegistryEntry.IOService.IOHIDEventService.AppleEmbeddedHIDEventService.AppleEmbeddedNVMeTemperatureSensor,0
OSObject.IORegistryEntry.IOService.IOHIDResource,0
OSObject.IORegistryEntry.IOService.IOHIDPowerSourceController,0
OSObject.IORegistryEntry.IOService.IOHIDTranslationService,0
OSObject.IORegistryEntry.IOService.IOMikeyBusController,0
OSObject.IORegistryEntry.IOService.IOMikeyBusDevice,0
OSObject.IORegistryEntry.IOService.IOMikeyBusFunctionGroup,0
OSObject.IORegistryEntry.IOService.IOMikeyBusPort,
OSObject.IORegistryEntry.IOService.IOMikeyBusPort.IOMikeyBusDockPort,0
OSObject.IORegistryEntry.IOService.IOMikeyBusAudioDevice,
OSObject.IORegistryEntry.IOService.IOMikeyBusAudioDevice.AppleCS46L21Audio,0
OSObject.IORegistryEntry.IOService.IOMikeyBusAudioDevice.AppleCS46L0xAudio,0
OSObject.IORegistryEntry.IOService.AppleDCPLinkService,
OSObject.IORegistryEntry.IOService.AppleDCPLinkService.AppleDCPLinkServiceSoC,0
OSObject.IORegistryEntry.IOService.IOMobileFramebuffer,
OSObject.IORegistryEntry.IOService.IOMobileFramebuffer.IOMobileFramebufferService,
OSObject.IORegistryEntry.IOService.IOMobileFramebuffer.IOMobileFramebufferService.IOMobileFramebufferAP,
OSObject.IORegistryEntry.IOService.IOMobileFramebuffer.IOMobileFramebufferService.IOMobileFramebufferAP.UnifiedPipeline2,
OSObject.IORegistryEntry.IOService.IOMobileFramebuffer.IOMobileFramebufferService.IOMobileFramebufferAP.UnifiedPipeline2.AppleCLCD2,0
OSObject.IORegistryEntry.IOService.IOMobileFramebuffer.IOMobileFramebufferService.IOMobileFramebufferAP.UnifiedPipeline2.IOMobileFramebufferShim,0
OSObject.IORegistryEntry.IOService.IOMobileFramebuffer.IOMobileFramebufferService.IOMobileFramebufferLegacy,0
OSObject.IORegistryEntry.IOService.AppleARMParamFIFO,0
OSObject.IORegistryEntry.IOService.NVMeSEPNotifier,0
OSObject.IORegistryEntry.IOService.IONVMeLifeboatBlockDevice,0
OSObject.IORegistryEntry.IOService.AppleNVMeNamespaceDevice,
OSObject.IORegistryEntry.IOService.AppleNVMeNamespaceDevice.AppleNVMeFWNamespaceDevice,0
OSObject.IORegistryEntry.IOService.AppleNVMeNamespaceDevice.AppleNVMeEAN,0
OSObject.IORegistryEntry.IOService.IONVMeController,
OSObject.IORegistryEntry.IOService.IONVMeController.AppleNVMeController,
OSObject.IORegistryEntry.IOService.IONVMeController.AppleNVMeController.AppleEmbeddedNVMeController,
OSObject.IORegistryEntry.IOService.IONVMeController.AppleNVMeController.AppleEmbeddedNVMeController.AppleANS2NVMeController,
OSObject.IORegistryEntry.IOService.IONVMeController.AppleNVMeController.AppleEmbeddedNVMeController.AppleANS2NVMeController.AppleANS2CGNVMeController,
OSObject.IORegistryEntry.IOService.IONVMeController.AppleNVMeController.AppleEmbeddedNVMeController.AppleANS2NVMeController.AppleANS2CGNVMeController.AppleANS3NVMeController,0
OSObject.IORegistryEntry.IOService.IONVMeController.AppleNVMeController.AppleEmbeddedNVMeController.AppleANS2NVMeController.AppleANS2CGv2Controller,
OSObject.IORegistryEntry.IOService.IONVMeController.AppleNVMeController.AppleEmbeddedNVMeController.AppleANS2NVMeController.AppleANS2CGv2Controller.AppleANS3CGv2Controller,0
OSObject.IORegistryEntry.IOService.IOKDP,0
OSObject.IORegistryEntry.IOService.IOKernelDebugger,0
OSObject.IORegistryEntry.IOService.IONetworkController,
OSObject.IORegistryEntry.IOService.IONetworkController.IOEthernetController,
OSObject.IORegistryEntry.IOService.IONetworkController.IOEthernetController.AppleThunderboltIPPort,0
OSObject.IORegistryEntry.IOService.IONetworkController.IOEthernetController.AppleUSBDeviceNCMData,0
OSObject.IORegistryEntry.IOService.IONetworkController.IOEthernetController.AppleUSBECMData,
OSObject.IORegistryEntry.IOService.IONetworkController.IOEthernetController.AppleUSBECMData.AppleUSBECMDataNC,0
OSObject.IORegistryEntry.IOService.IONetworkController.IOEthernetController.AppleUSBEthernetController,
OSObject.IORegistryEntry.IOService.IONetworkController.IOEthernetController.AppleUSBEthernetController.AppleUSBEthernetControllerAX88,
OSObject.IORegistryEntry.IOService.IONetworkController.IOEthernetController.AppleUSBEthernetController.AppleUSBEthernetControllerAX88.AppleUSBEthernetControllerAX88178,0
OSObject.IORegistryEntry.IOService.IONetworkController.IOEthernetController.AppleUSBEthernetController.AppleUSBEthernetControllerAX88.AppleUSBEthernetControllerAX88772A,0
OSObject.IORegistryEntry.IOService.IONetworkController.IOEthernetController.AppleUSBEthernetDevice,0
OSObject.IORegistryEntry.IOService.IONetworkController.IOEthernetController.AppleUSBEthernetHost,
OSObject.IORegistryEntry.IOService.IONetworkController.IOEthernetController.AppleUSBEthernetHost.AppleUSBEthernetHostAQM,0
OSObject.IORegistryEntry.IOService.IONetworkController.IOEthernetController.AppleUSBNCMData,0
OSObject.IORegistryEntry.IOService.IONetworkController.IOEthernetController.IOSkywalkLegacyEthernet,0
OSObject.IORegistryEntry.IOService.IONetworkController.IOEthernetController.IOUserEthernetController,0
OSObject.IORegistryEntry.IOService.IONetworkInterface,
OSObject.IORegistryEntry.IOService.IONetworkInterface.IOEthernetInterface,
OSObject.IORegistryEntry.IOService.IONetworkInterface.IOEthernetInterface.AppleThunderboltIPMSMInterface,0
OSObject.IORegistryEntry.IOService.IONetworkInterface.IOEthernetInterface.AppleUSBDeviceNCMPrivateEthernetInterface,0
OSObject.IORegistryEntry.IOService.IONetworkInterface.IOEthernetInterface.IOSkywalkLegacyEthernetInterface,0
OSObject.IORegistryEntry.IOService.IONetworkInterface.IOEthernetInterface.IOUserEthernetInterface,0
OSObject.IORegistryEntry.IOService.IONetworkStack,0
OSObject.IORegistryEntry.IOService.IOPAudioController,0
OSObject.IORegistryEntry.IOService.IOPAudioDevice,
OSObject.IORegistryEntry.IOService.IOPAudioDevice.IOPAudioAssetManagerDevice,
OSObject.IORegistryEntry.IOService.IOPAudioDevice.IOPAudioAssetManagerDevice.IOPAudioPCMAssetManagerDevice,0
OSObject.IORegistryEntry.IOService.IOPAudioDevice.IOPAudioClientManagerDevice,
OSObject.IORegistryEntry.IOService.IOPAudioDevice.IOPAudioClientManagerDevice.IOPAudioLPMicDevice,0
OSObject.IORegistryEntry.IOService.IOPAudioDevice.IOPAudioIOBufferDevice,0
OSObject.IORegistryEntry.IOService.IOPAudioDevice.IOPAudioIsolatedIOBufferDevice,0
OSObject.IORegistryEntry.IOService.IOPAudioDevice.IOPAudioLEAPControlDevice,
OSObject.IORegistryEntry.IOService.IOPAudioDevice.IOPAudioLEAPControlDevice.IOPAudioHapticsLEAPControlDevice,0
OSObject.IORegistryEntry.IOService.IOPAudioDevice.IOPAudioVoiceTriggerDevice,
OSObject.IORegistryEntry.IOService.IOPAudioDevice.IOPAudioVoiceTriggerDevice.IOPAudioIsolatedVoiceTriggerDevice,0
OSObject.IORegistryEntry.IOService.IOPAudioNode,0
